Which is - you know  like check it out  I'm pretty young  I'm only about 40 years old. I still have maybe another four decades of work left in me. And it's exceedingly likely that anything I write from this point forward is going to be judged by the world as the work that came after the freakish success of my last book  right?;Elizabeth Gilbert;success                  19,,,,,,,,,374
When I climb into my car  I enter my destination into a GPS device  whose spatial memory supplants my own. I have photographs to store the images I want to remember  books to store knowledge and now  thanks to Google  I rarely have to remember anything more than the right set of search terms to access humankind's collective memory.;Joshua Foer;knowledge                 24,,,,,,,,,374
It was very clear to me in 1965  in Mississippi  that  as a lawyer  I could get people into schools  desegregate the schools  but if they were kicked off the plantations - and if they didn't have food  didn't have jobs  didn't have health care  didn't have the means to exercise those civil rights  we were not going to have success.;Marian Wright Edelman;food            31,,,,,,,,,374
The secret to understanding me is  I'm not trying to be anybody other than who I actually am. People want candid  refreshing leadership. And I've always tried to go with solutions. You know  I've always tried to say  here's how we get our economy growing  here's why we get our debt under control. That's what Mitt Romney is offering.;Paul Ryan;leadership                 33,,,,,,,,,374
The cinema began with a passionate  physical relationship between celluloid and the artists and craftsmen and technicians who handled it  manipulated it  and came to know it the way a lover comes to know every inch of the body of the beloved. No matter where the cinema goes  we cannot afford to lose sight of its beginnings.;Martin Scorsese;relationship                  34,,,,,,,,,374
I remember being at Greenblatt's on Sunset  and some guy just walked straight up to me  and he had some bling on and whatever  and said something about a party down in Malibu and asked if I would jump in his car and go to the party. All I could think was  'Who are you? I don't know you  and I don't care about how good your car is.';Yvonne Strahovski;car                 42,,,,,,,,,374
I used to be really nervous when I sang. Like  when I was a kid starting young  18 and 19  and my dad really had to sort of push me to start singing in front of people. Ever since I got out there and really started doing it  the only thing I've ever tried to do is just sort of is be myself  you know  never put on a voice. Sing naturally.;Dan Auerbach;dad                45,,,,,,,,,374
The negative effects of combat were nightmares  and I'd get jumpy around certain noises and stuff  but you'd have that after a car accident or a bad divorce. Life's filled with trauma. You don't need to go to war to find it it's going to find you. We all deal with it  and the effects go away after awhile. At least they did for me.;Sebastian Junger;car                   46,,,,,,,,,374
When I first thought of the idea for 'Sweet Valley High ' I loved the idea of high school as microcosm of the real world. And what I really liked was how it moved things on from 'Sleeping Beauty'-esque romance novels where the girl had to wait for the hero. This would be girl-driven  very different  I decided - and indeed it is.;Francine Pascal;beauty                   55,,,,,,,,,374
I wasn't in school often enough to really belong to a 'clique ' but my friends all studied hard and got pretty good grades. They were good people with self-respect. I still like to be friends with people I admire something about I really believe that we become like the people we're surrounded by  so I choose my friends carefully!;Danica McKellar;good                    61,,,,,,,,,374
I came back from university thinking I knew all about politics and racism  not knowing my dad had been one of the youngest-serving Labour councillors in the town and had refused to work in South Africa years ago because of the situation there. And he's never mentioned it - you just find out. That's a real man to me. A sleeping lion.;Johnny Vegas;dad                     73,,,,,,,,,374
End-of-the-world stories tend to ring true. I've always been drawn to them  but as I wrote my own  I found surprising pleasure in creating a world that is so radically changed  yet where there's so much meaning and value in every small and ordinary thing we have  and take for granted: hot showers  enough food  friends  routines.;Karen Thompson Walker;food               74,,,,,,,,,374
I thought Daredevil was kind of cool because he couldn't do anything. I mean  he's blind. It wasn't that he could fly. His major power was an impediment. So I was intrigued. When I took over he was kind of like Spider-Man-lite  but I was able to project a lot of my Catholic imagery onto it. And I'd always wanted to do a crime comic.;Frank Miller;cool                    76,,,,,,,,,374
It's a little known fact that one in three family pets gets lost during its lifetime  and approximately 9 million pets enter shelters each year. That's why it's a wonderful thing to get your pet microchipped and registered with your contact information because then they can be located and the owners can track where their pets are.;Betty White;family                     84,,,,,,,,,374
Cynicism is kind of like folding your arms and stepping back and commenting on things  like the old guys in 'The Muppets ' just throwing out comments all the time  whereas there are other people on the ground really trying to affect things and improve their lives and the lives of other people. I think it's noble and I think it's cool.;Josh Radnor;cool                   85,,,,,,,,,374
I've had two romances since moving to Las Vegas. One was with somebody 12 years older than me  and the other was the same age  and neither worked out. I know people still think of me as one of Hugh Hefner's girlfriends  and he of course was much older than me  but that was a whole different lifestyle and a different kind of dating.;Holly Madison;dating                  93,,,,,,,,,374
It's extremely hard for athletes to accept what's happened to them sometimes. It's hard to be beaten by a small margin  and I've spoken with athletes who  for years afterward  have been tormented by the knowledge that  had they done something ever so slightly different  they could have been one-ten-thousandth of a second quicker.;Chris Cleave;knowledge                 118,,,,,,,,,374
What if the Soviet intervention was a blessing in disguise? It saved the myth that if the Soviets were not to intervene  there would have been some flowering authentic democratic socialism and so on. I'm a little bit more of a pessimist there. I think that the Soviets - it's a very sad lesson - by their intervention  saved the myth.;Slavoj Zizek;sad                    119,,,,,,,,,374
I made a real specific decision when I came out of school and most artists were writing about home - if you were a woman  you were writing about being a woman - and I decided not to do that  write about what you know. That's not what I do. I went as far away from home as possible in terms of the development of my imagination.;Anna Deavere Smith;home                    120,,,,,,,,,374
It is in Rousseau's writing above all that history begins to turn from upper-class honour to middle-class humanitarianism. Pity  sympathy and compassion lie at the centre of his moral vision. Values associated with the feminine begin to infiltrate social existence as a whole  rather than being confined to the domestic sphere.;Terry Eagleton;sympathy                    127,,,,,,,,,374
Religion is part of the human make-up. It's also part of our cultural and intellectual history. Religion was our first attempt at literature  the texts  our first attempt at cosmology  making sense of where we are in the universe  our first attempt at health care  believing in faith healing  our first attempt at philosophy.;Christopher Hitchens;religion                140,,,,,,,,,374
I actually thought that it would be a little confusing during the same period of your life to be in one meeting when you're trying to make money  and then go to another meeting where you're giving it away. I mean is it gonna erode your ability  you know  to make money? Are you gonna somehow get confused about what you're trying to do?;Bill Gates;life                   144,,,,,,,,,374
There is something uniquely depressing about the fact that the National Portrait Gallery's version of the Barack Obama 'Hope' poster previously belonged to a pair of lobbyists. Depressing because Mr. Obama's Washington was not supposed to be the lobbyists' Washington  the place we learned to despise during the last administration.;Thomas Frank;hope                     267,,,,,,,,,374
What I want to do is tell stories about normal people in the American suburbs. I don't write the book where it's a conspiracy reaching the prime minister I don't write the book with the big serial killer who lops off heads. My setting is a very placid pool of suburbia  family life. And within that I can make pretty big splashes.;Harlan Coben;family                     268,,,,,,,,,374
So here is one of my theories on happiness: we cannot know if we have lived a truly happy life until the very end. This view of life and death was reinforced by my close witnessing of the buildup to the death of Philip Gould. Philip was without doubt my closest friend in politics. When he died  I felt like I had lost a limb.;Alastair Campbell;death                     294,,,,,,,,,374
'Dallas' hit a chord back in the late Seventies and Eighties because it was the age of greed: here you have this unapologetic character who is mean and nasty and ruthless and does it all with an evil grin. I think people related to JR back then because we all have someone we know exactly like him. Everyone in the world knows a JR.;Larry Hagman;age                      349,,,,,,,,,374
I do support artists standing by their beliefs and walking with integrity. We have to find a better way to commercially exploit music while giving artists their proper respect. This cannot be done while taking their contributions for granted or trying to control the scope of their growth and power through threats and fear tactics.;Lauryn Hill;fear                      349,,,,,,,,,374
I can't do the same movies all my life. I'm conscious of that. But it's a trade-off. 'Dear John' allowed me to do movies I've wanted to do. You learn to balance it out. I'm still learning. Only now am I getting to do the kinds of movies that I have wanted to do. So it's a steady climb. You don't jump into a Soderbergh film.;Channing Tatum;learning                      349,,,,,,,,,374
I had to act in a school play when I was about ten years old. I really didn't want to do it. But everyone had to do it so I didn't have a choice. A talent agent came and watched it and later gave me some work. It's funny because I'd always known that I wanted a movie career. I just didn't think that I would be in the movies.;Kristen Stewart;movies                      349,,,,,,,,,374
Truth is  I'll never know all there is to know about you just as you will never know all there is to know about me. Humans are by nature too complicated to be understood fully. So  we can choose either to approach our fellow human beings with suspicion or to approach them with an open mind  a dash of optimism and a great deal of candour.;Tom Hanks;great                   8,,,,,,,,,375
As a mom  I understand how important it is to ensure kids start their day right and always make sure my kids have a nutritious breakfast. One in five U.S. children live in homes where food is not always available  which is why I partnered with Kellogg's on their 'Share Your Breakfast' campaign  which provide breakfasts to kids in need.;Monica Potter;mom                   8,,,,,,,,,375
Truth is  I'll never know all there is to know about you just as you will never know all there is to know about me. Humans are by nature too complicated to be understood fully. So  we can choose either to approach our fellow human beings with suspicion or to approach them with an open mind  a dash of optimism and a great deal of candour.;Tom Hanks;truth                   8,,,,,,,,,375
Obviously  there's the seedy side of the strip club world and pole dancing. But  pole dancing  as an art form  is really beautiful. It's been hyper-sexualized because it's associated with strippers  but if you think about it  just in terms of other kinds of dancing  they're using an instrument to create these amazing dance forms.;Megalyn Echikunwoke;amazing               9,,,,,,,,,375
If you say  'I'm going to cut this song because I know the teenagers are going to love it ' well  then you're going to alienate everybody else. When I cut my record  I'm just going to cut the things that I like  and whoever likes it  likes it. That's too much work to try to figure out the demographic. That's too much like a business.;Jason Aldean;business                10,,,,,,,,,375
And obviously  with hindsight now  now knowing what went on in the company  it would have been absolutely appropriate back then for us to have the chief executive of the company  most senior person in the United Kingdom  come and answer for the policy they were pursuing. And we ducked that  and frankly that's a failure of Parliament.;Tom A. Watson;failure                13,,,,,,,,,375
My personality  when tasked with creating meals  goes something like this: Is there a way we can make this more difficult? Because let's do that. I don't mean to complicate things. It's just - why buy pre-packaged potato salad when you can spend your morning boiling potatoes and flipping out because there's no dill in the house?;Sloane Crosley;morning                    14,,,,,,,,,375
Unfenced by law  the unmarried lover can quit a bad relationship at any time. But you - the legally married person who wants to escape doomed love - may soon discover that a significant portion of your marriage contract belongs to the State  and that it sometimes takes a very long while for the State to grant you your leave.;Elizabeth Gilbert;marriage                    15,,,,,,,,,375
I think there's a time to work  and everyone has to kind of adjust. And then there's a time to relax  and be the mom or take the kids on vacation when you need to wind down. So it's a matter of planning  and being able to map out your year or your week or let's start with the day. It is just being multi-tasking and being available.;Vanessa Williams;mom                   30,,,,,,,,,375
As a kid who wasn't into sports  at school I felt almost alienated at times  whereas in the theatre community there was this amazing sense of camaraderie. Early on  we would go to rehearsals with my dad and I was like the mascot for the backstage crew. That was a big part of my childhood  so I dreamed of one day doing a play in London.;Zach Braff;sports                  31,,,,,,,,,375
Technology is such a broad kind of term  it really applies to so many things  from the electric light to running cars on oil. All of these different things can be called technology. I have kind of a love-hate relationship with it  as I expect most people do. With the computer  I spend so many hours sitting in front of a computer.;Jeff Bridges;technology                  39,,,,,,,,,375
That term's definitely got a negative aura to it  because people think a diva is somebody with an attitude who demands things all the time. Of course there is that type of diva  but my idea of a diva has always been a singer - whether male or female - who gets on that stage and captivates you with their presence and their voice.;Jordin Sparks;attitude                    48,,,,,,,,,375
We have become a society that can't self-correct  that can't address its obvious problems  that can't pull out of its nosedive. And so to our list of disasters let us add this fourth entry: we have entered an age of folly that - for all our Facebooking and the twittling tweedle-dee-tweets of the twitterati - we can't wake up from.;Thomas Frank;society                    48,,,,,,,,,375
I think music is the greatest art form that exists  and I think people listen to music for different reasons  and it serves different purposes. Some of it is background music  and some of it is things that might affect a person's day  if not their life  or change an attitude. The best songs are the ones that make you feel something.;Eddie Vedder;attitude                 50,,,,,,,,,375
Science has yet to isolate the Godiva Chocolate or Prada gene  but that doesn't mean your weakness for pricey swag isn't woven into your DNA. According to a new study of identical twins  it's less TV ads or Labor Day sales that make you buy the things you do than the tastes and temperaments that are already part of you at birth.;Jeffrey Kluger;science                    61,,,,,,,,,375
Science fiction is any idea that occurs in the head and doesn't exist yet  but soon will  and will change everything for everybody  and nothing will ever be the same again. As soon as you have an idea that changes some small part of the world you are writing science fiction. It is always the art of the possible  never the impossible.;Ray Bradbury;change                  73,,,,,,,,,375
Millions of young Americans have graduated from college during the Obama presidency  ready to use their gifts and get moving in life. Half of them can't find the work they studied for  or any work at all. So here's the question: Without a change in leadership  why would the next four years be any different from the last four years?;Paul Ryan;leadership                   83,,,,,,,,,375
And if the imam and the Muslim leadership in that community is so intent on building bridges  then they should voluntarily move the mosque away from ground zero and move it whether it's uptown or somewhere else  but move it away from that area  the same as the pope directed the Carmelite nuns to move a convent away from Auschwitz.;Peter King;leadership                   92,,,,,,,,,375
I think that the romantic impulse is in all of us and that sometimes we live it for a short time  but it's not part of a sensible way of living. It's a heroic path and it generally ends dangerously. I treasure it in the sense that I believe it's a path of great courage. It can also be the path of the foolhardy and the compulsive.;Jane Campion;courage                     96,,,,,,,,,375
The state of New Jersey is really two places - terrible cities and wonderful suburbs. I live in the suburbs  the final battleground of the American dream  where people get married and have kids and try to scratch out a happy life for themselves. It's very romantic in that way  but a bit naive. I like to play with that in my work.;Harlan Coben;romantic                   107,,,,,,,,,375
I fell in love with Erica Kane the summer before my freshman year of high school. Like all red-blooded teen American boys  I'd come home from water polo practice and eat a box of Entenmann's Pop'Ems donut holes in front of the TV while obsessively fawning over 'All My Children' and Erica  her clothes  and her narcissistic attitude.;Andy Cohen;attitude                   121,,,,,,,,,375
It makes sense that we came up with our public school system during the Industrial Revolution because it's like everybody is a factory worker  eating their terrible food and going back to the room where you're silent and listening to an idiot. That's an epitomizing idea  getting called 'Nothing' for your whole high school experience.;Ezra Miller;food                    141,,,,,,,,,375
I am so excited this year getting to play the 85th Anniversary Macy's Thanksgiving Day Parade. Everyone knows on Thanksgiving morning to get up  turn on the TV and watch the parade  so to be an actual participant is going to be fun and I'm looking forward to it. I am gonna have to put on my deer hunting gear  though  to stay warm!;Rodney Atkins;morning                  143,,,,,,,,,375
I actually thought that it would be a little confusing during the same period of your life to be in one meeting when you're trying to make money  and then go to another meeting where you're giving it away. I mean is it gonna erode your ability  you know  to make money? Are you gonna somehow get confused about what you're trying to do?;Bill Gates;money                   144,,,,,,,,,375
We face a choice this election. President Obama is fighting for changes that grow the economy from the middle out and help all Americans succeed - jobs  education  health reform  the DREAM Act  equal pay for women. He is moving us forward with opportunity today for prosperity tomorrow. Mitt Romney wants to take us back to yesterday.;Eva Longoria;health                  151,,,,,,,,,375
I woke up on the plane this morning and was turning on my phone and I had to put my pin number in. That's when I realized that since the age of 10 I've been using 2012 as my pin number. But now that I've won gold in the 2012 Olympics  I've achieved that goal and  for the first time in 14 years  I'll have to change my pin.;Cameron van der Burgh;morning                   233,,,,,,,,,375
I had come to the point when I realized it was unlikely that my film career was going to move beyond a certain level of role. And I was - because I had graphic instances of it - handicapped by the success of Star Trek. A director would say  'I don't want Jean-Luc Picard in my movie' - and this was compounded by X-Men as well.;Patrick Stewart;success                     239,,,,,,,,,375
It's not just Bin Laden or just those that are involved in the counterterrorism effort. We've gotta cast the net broader than that. But I think it's a - very special tribute that we all owe to the bravery and courage of the men and women in the intelligence and military business who performed so well to finally get it done.;Dick Cheney;intelligence                      350,,,,,,,,,375
I also urge the Obama administration - both on its own and in cooperation with other responsible governments around the world - to use all legal means necessary to shut down WikiLeaks before it can do more damage by releasing additional cables. WikiLeaks' activities represent a shared threat to collective international security.;Joe Lieberman;legal                      350,,,,,,,,,375
I do support artists standing by their beliefs and walking with integrity. We have to find a better way to commercially exploit music while giving artists their proper respect. This cannot be done while taking their contributions for granted or trying to control the scope of their growth and power through threats and fear tactics.;Lauryn Hill;power                      350,,,,,,,,,375
We  the People  recognize that we have responsibilities as well as rights that our destinies are bound together that a freedom which only asks what's in it for me  a freedom without a commitment to others  a freedom without love or charity or duty or patriotism  is unworthy of our founding ideals  and those who died in their defense.;Barack Obama;patriotism                2,,,,,,,,,376
Truth is  I'll never know all there is to know about you just as you will never know all there is to know about me. Humans are by nature too complicated to be understood fully. So  we can choose either to approach our fellow human beings with suspicion or to approach them with an open mind  a dash of optimism and a great deal of candour.;Tom Hanks;nature                   8,,,,,,,,,376
'Blind Curve ' the book I'm working on now  sprang from a crazy incident that happened to me last year while on my book tour. I was pulled out of my car for a minor traffic violation - an incident that escalated into my being thrown into cuffs and told I was going to jail. Except in my story  the hero doesn't get off as easily as I did.;Andrew Gross;car                   12,,,,,,,,,376
For 'The Haunting Hour ' I thought it would be a lot of fun. It was great to play this cool kid role. My episode is called 'The Intruders' and my character is this mean  angry teenager because her younger brother was just born and he gets all of the attention. She's always playing tricks on her family  and there are some cool twists.;Willow Shields;cool                   22,,,,,,,,,376
From my music training  I knew that  some Spanish rhythms apart  5/4 is a time signature used only in the modern era. Holst's Mars from the Planets is 5/4. But if you speak lines of poetry in that pattern you just end up hitting the off-beats. It's only when you add a rest - a sixth beat - that it sounds as it surely should sound.;Nicholson Baker;poetry                   22,,,,,,,,,376
To the citizens of Israel  I say: we have passed difficult years  faced the most painful experiences and overcame them. The future lies before us. We are required to take difficult and controversial steps  but we must not miss the opportunity to try to achieve what we have wished for  for so many years: security  tranquillity and peace.;Ariel Sharon;peace                 25,,,,,,,,,376
And I think it's a prudent  responsible way  given the scale of the emergency  the scale of the damage still facing America  that we finance these additional support for the unemployed as well as the support for small business. We think there's a good case for doing it now. We want to do it in an overall fiscally responsible way.;Timothy Geithner;finance                  26,,,,,,,,,376
I started out mopping floors  waiting tables  and tending bar at my dad's tavern. I put myself through school working odd jobs and night shifts. I poured my heart and soul into a small business. And when I saw how out-of-touch Washington had become with the core values of this great nation  I put my name forward and ran for office.;John Boehner;business                   28,,,,,,,,,376
As a kid who wasn't into sports  at school I felt almost alienated at times  whereas in the theatre community there was this amazing sense of camaraderie. Early on  we would go to rehearsals with my dad and I was like the mascot for the backstage crew. That was a big part of my childhood  so I dreamed of one day doing a play in London.;Zach Braff;amazing                  31,,,,,,,,,376
It was very clear to me in 1965  in Mississippi  that  as a lawyer  I could get people into schools  desegregate the schools  but if they were kicked off the plantations - and if they didn't have food  didn't have jobs  didn't have health care  didn't have the means to exercise those civil rights  we were not going to have success.;Marian Wright Edelman;health            31,,,,,,,,,376
As soon as we started programming  we found to our surprise that it wasn’t as easy to get programs right as we had thought.  Debugging had to be discovered.  I can remember the exact instant when I realized that a large part of my life from then on was going to be spent in finding mistakes in my own programs.”(Maurice Wilkes discovers debugging  1949)                     33,,,,,,,,,376
You look at a herd of cattle and well  they all look the same... but they know. They all have an individual personality  and those personalities change from day to day. They can have their grumpy days and their happy days and their serene days. But it's unpredictable. You can't be off in outer space when you're dealing with animals.;Chris Cooper;change                    37,,,,,,,,,376
Don't solicit feedback on your product  idea or your business just for validation purposes. You want to tell the people who can help move your idea forward  but if you're just looking to your friend  co-worker  husband or wife for validation  be careful. It can stop a lot of multimillion-dollar ideas in their tracks in the beginning.;Sara Blakely;business                 38,,,,,,,,,376
I remember that at the beginning of the month  the kind of menus my mom and father would prepare for us would have fish  chicken. But at the end of the month - because my father would be waiting for paycheck - the refrigerator would get empty. I remember that without a lot of food left  some of the best meals happened right there.;Jose Andres Puerta;mom                   45,,,,,,,,,376
I have a great respect for incremental improvement  and I've done that sort of thing in my life  but I've always been attracted to the more revolutionary changes. I don't know why. Because they're harder. They're much more stressful emotionally. And you usually go through a period where everybody tells you that you've completely failed.;Steve Jobs;life                    50,,,,,,,,,376
I have no business being a journalist. I'm the least  I'm the least - I'm the most trusting  I absolutely make a habit of believing anything that anybody tells me about themselves. I've never had any reason in the world to think that anyone has wanted to harm me  or lie to me. I believe whatever is being sold  most of the time.;Elizabeth Gilbert;business                  52,,,,,,,,,376
With the never-ending stream of new social technologies  apps and platforms rolling out every day  its easy to get lost in the minutiae of social media. Yet for there to be effective change  especially within large  top-down  hierarchical institutions  a company must have an over-arching understanding of the new role it has to play.;Simon Mainwaring;change                55,,,,,,,,,376
I like to find the beauty in the ugly. When I'm in a thrift store  I gravitate toward pieces I know I'll wear a ton  and insane pieces that I'm sure most people would consider gross. But I find them inspiring. Our van is currently stocked with some of my random findings from this tour. Maybe I'll call my aesthetic 'van fashion.';Victoria Legrand;beauty                    65,,,,,,,,,376
There's one Baldessari work I genuinely love and would like to own  maybe because of my Midwestern roots and love of driving alone. 'The backs of all the trucks passed while driving from Los Angeles to Santa Barbara  California  Sunday  20 January 1963' consists of a grid of 32 small color photographs depicting just what the title says.;Jerry Saltz;alone                  66,,,,,,,,,376
I was not afraid of the press or the militants. It was uncomfortable  but I was not afraid. With respect to the press  I knew I knew more than they knew about city matters. With respect to the militants  I understood it. I mean  everybody believed in those days that they were being screwed  you know  that somebody was getting ahead of them.;Ed Koch;respect                68,,,,,,,,,376
With all of the divisiveness that is going on in the country we live in  so much of it is based around just fear of the other. And anyone who does not look like me  walk like me  talk like me  have sex like me  they're the other and I'm afraid of them. And hopefully we will learn that it's just not scary. There's nothing to be afraid of.;Ellen Barkin;fear                 71,,,,,,,,,376
Science fiction is any idea that occurs in the head and doesn't exist yet  but soon will  and will change everything for everybody  and nothing will ever be the same again. As soon as you have an idea that changes some small part of the world you are writing science fiction. It is always the art of the possible  never the impossible.;Ray Bradbury;science                  73,,,,,,,,,376
I often talk with other actors about that time when you've just finished a job  because I think you do take on the characteristics of some of the characters you play. Sometimes it can be a great thing and sometimes it's a bit haunting because you're not quite sure how to leave it on set. My dad talks about it as being 'de-personalised.';Ben Barnes;dad                     78,,,,,,,,,376
The first trip I remember taking was on the train from Virginia up to New York City  watching the summertime countryside rolling past the window. They used white linen tablecloths in the dining car in those days  and real silver. I love trains to this day. Maybe that was the beginning of my fixation with leisurely modes of travel.;Billy Campbell;travel                    83,,,,,,,,,376
I think my printing to this day looks like the printing right out of a comic book. Actually  I always wanted to be in a comic book. I watched cartoons when I was a kid  too  and both comics and cartoons lit fire in my imagination. This realm holds a lot of interest for me  a lot of passion for me. So to be comic-ized  yeah  that's cool.;Nathan Fillion;cool                91,,,,,,,,,376
King's response to our crisis can be put in one word: revolution. A revolution in our priorities  a reevaluation of our values  a reinvigoration of our public life and a fundamental transformation of our way of thinking and living that promotes a transfer of power from oligarchs and plutocrats to everyday people and ordinary citizens.;Cornel West;power                    96,,,,,,,,,376
I think that the romantic impulse is in all of us and that sometimes we live it for a short time  but it's not part of a sensible way of living. It's a heroic path and it generally ends dangerously. I treasure it in the sense that I believe it's a path of great courage. It can also be the path of the foolhardy and the compulsive.;Jane Campion;romantic                     96,,,,,,,,,376
When you see a struggle that you may be having personally put on a big screen and in a roomful of people  then it makes you feel less crazy or alone  because you're seeing that other people are dealing with it too. You get to see in this imaginary scenario how people might try and answer some questions or deal with some problems.;Michael Shannon;alone                    104,,,,,,,,,376
I believe there is complete equality between men and women. And I believe those passages in the New Testament  not by Jesus  but by Paul  that say women should not adorn themselves  they should always wear hats or color their hair in church - things like that - I think they are signs of the times and should not apply to modern-day life.;Jimmy Carter;men                  109,,,,,,,,,376
Music is a language and different people who come along are each using that language to do something different  but all coming at it in a similar vein inasmuch as it's always community based and for the most part nonprofit. Most bands don't ever come within a mile of profit - clearly these people are not playing music to make money.;Ian MacKaye;music                     110,,,,,,,,,376
Despite the fact that in America we incarcerate more juveniles for life terms than in any other country in the world  the truth is that the vast majority of youth offenders will one day be released. The question is simple and stark. Do we want to help them change or do we want to help them become even more violent and dangerous?;Ayelet Waldman;change                     116,,,,,,,,,376
What would be the nicest thing I could say about Newt Gingrich? He may be one of the great supporters of the humanities  because you have people who don't want to study the social sciences  because it's not profitable  and now Newt  as the highest-paid historian in American history  may be an encouragement to people to study history.;Barney Frank;history                 119,,,,,,,,,376
Everyone knows that exercise can improve your health. Exercise is a key part of managing your weight and maintaining healthy hearts  lungs  and other bodily systems. But did you know that exercise can make you more productive? The latest research shows that a regular exercise routine can make you happier  smarter  and more energetic.;Robert Pozen;health                  131,,,,,,,,,376
I always found the extraordinary loss of life in the First World War very moving. I remember learning about it as a very young child  as an eight- or nine-year-old  asking my teachers what poppies were for. Every year the teachers would suddenly wear these red paper flowers in their lapels  and I would say 'What does that mean?';Tom Hiddleston;learning                   132,,,,,,,,,376
In fact when you combine stem cell technology with the technology known as tissue engineering you can actually grow up entire organs  so as you suggest that sometime in the future you get in an auto accident and lose your kidney  we'd simply take a few skin cells and grow you up a new kidney. In fact this has already been done.;Robert Lanza;technology                    132,,,,,,,,,376
My dad has always been very proud of me but I think I have exceeded his expectations. When I told him I wanted to be an actor and moved to New York City  I think he assumed I would be playing the guitar on the subway and collecting spare change in my guitar case. The fact that I'm not doing that means that I'm a huge success.;Jesse Tyler Ferguson;dad                     152,,,,,,,,,376
My parents were kind of over protective people. Me and my sister had to play in the backyard all the time. They bought us bikes for Christmas but wouldn't let us ride in the street  we had to ride in the backyard. Another Christmas  my dad got me a basketball hoop and put it in the middle of the lawn! You can't dribble on grass.;Jimmy Fallon;christmas                    180,,,,,,,,,376
Every bit of me is devoted to love and art. And I aspire to try to be a teacher to my young fans who feel just like I felt when I was younger. I just felt like a freak. I guess what I'm trying to say is I'm trying to liberate them  I want to free them of their fears and make them feel that they can make their own space in the world.;Lady Gaga;teacher                     230,,,,,,,,,376
The attributes for entrepreneurs cut both ways. You need the ability to ignore inconvenient facts and see the world as it should be and not as it is. This inspires people to take huge leaps of faith. But this blindness to facts can be a liability  too. The characteristics that help entrepreneurs succeed can also lead to their failure.;Eric Ries;faith                     246,,,,,,,,,376
There certainly is no secret in that there are plenty of people who don't like plenty of my movies. Each one of my films is personal each one of my films is emotionally autobiographical. And I like directors who do that. With each one of my films  I'm exploring one of my own issues and I try to expose myself a little in the film.;Jason Reitman;movies                     246,,,,,,,,,376
Whole communities are growing up without fathers or male role models. Bringing up a family in the best of circumstances is not easy. To try to do it by placing the entire burden on women - 91% of single-parent families in Britain are headed by the mother  according to census data - is practically absurd and morally indefensible.;Jonathan Sacks;family                     254,,,,,,,,,376
I've always been a bit of a decorator. I think if I wasn't a singer I'd probably be in stage setting or interior design or something. I like clutter and I'm quite visually greedy. I can't have things to be plain I have to have things looking interesting... maybe I'm just a frustrated interior designer stuck in a singing career.;Florence Welch;design                      351,,,,,,,,,376
See  the 'On the Road' that came out in 1957 was censored. A lot of the honesty of it  the bitter honesty  is in the original scroll version that came out in 2007 on the 50-year anniversary. Back then  there was so much post-Second World War fear that was imposed on everybody - 'You must live life this way' - and these guys were bored.;Garrett Hedlund;fear                  3,,,,,,,,,377
My parents  and librarians along the way  taught me about the space between words about the margins  where so many juicy moments of life and spirit and friendship could be found. In a library  you could find miracles and truth and you might find something that would make you laugh so hard that you get shushed  in the friendliest way.;Anne Lamott;friendship                 10,,,,,,,,,377
Looking ahead  future generations may learn their social skills from robots in the first place. The cute yellow Keepon robot from Carnegie Mellon University has shown the ability to facilitate social interactions with autistic children. Morphy at the University of Washington happily teaches gestures to children by demonstration.;Daniel H. Wilson;future                     13,,,,,,,,,377
Ray Bradbury is  for many reasons  the most influential writer in my life. Throughout our long friendship  Ray supplied not only his terrific stories but a grand model of what a writer could be  should be  and yet rarely is: brilliant and charming and accessible  willing to tolerate and to teach  happy to inspire but also to be inspired.;Greg Bear;friendship               15,,,,,,,,,377
When you're young  you're always wondering when you're actually going to feel like a grownup. And I think you probably fear it  in a sense  too. There's a danger to feeling like an adult... like this whimsical kid in you is going to die or something. And then all of a sudden  one day you kind of feel like an adult and it's really nice.;Drew Barrymore;fear                  17,,,,,,,,,377
Every now and then  I have blissful moments of thanking God for all the amazing things that are happening. When I leave the White House after just meeting Obama or when I see my face on the cover of 'Rolling Stone' or when I meet someone who tells me that their daughter is inspired by me  those are moments that are incredibly joyful.;Lea Michele;amazing                    18,,,,,,,,,377
Over the past 20 years  I have noticed that the most flexible  dynamic  inquisitive minds among my students have been industrial design majors. Industrial designers are bracingly free of ideology and cant. The industrial designer is trained to be a clear-eyed observer of the commercial world - which  like it or not  is modern reality.;Camille Paglia;design                 22,,,,,,,,,377
I call crony capitalism  where you take money from successful small businesses  spend it in Washington on favored industries  on favored individuals  picking winners and losers in the economy  that's not pro-growth economics. That's not entrepreneurial economics. That's not helping small businesses. That's cronyism  that's corporate welfare.;Paul Ryan;money                23,,,,,,,,,377
I'm just one woman away  my mother  from being the same as Mike Tyson. I would've ended up like him if my mama had not been so tough and strong. A lot of people  including Mike  don't know I came from the ghetto. They think I'm too nice and proper. But that's the way my mama raised me - to look people in the eye and respect them.;Evander Holyfield;respect                  23,,,,,,,,,377
